moteur,requete,doc_top1,score_top1,doc_top2,score_top2,doc_top3,score_top3,doc_top4,score_top4,doc_top5,score_top5,trouve_ou_non
tfidf,histoire Roi de Naples,wiki_099338.txt,10.156519681917132,wiki_058845.txt,6.2393314446620805,wiki_038879.txt,6.025840357540176,wiki_049512.txt,5.422169072031443,wiki_053130.txt,3.93909231741721,OUI
tfidf,Pierre Savignol,wiki_095665.txt,9.920276284815124,wiki_030979.txt,3.575089497870822,wiki_051568.txt,3.4175519936111374,wiki_083118.txt,3.276700148350021,wiki_044285.txt,3.261817389228988,OUI
tfidf,opéra savignol,wiki_095665.txt,13.527978422523352,wiki_056096.txt,4.901503403085026,wiki_066065.txt,4.079520877992206,wiki_111356.txt,4.024588164302937,wiki_053322.txt,3.57926122121563,OUI
tfidf,brest france,wiki_047494.txt,7.933172423373041,wiki_057163.txt,7.8148180295190075,wiki_020542.txt,5.371838454319258,wiki_054099.txt,4.201311139070874,wiki_047808.txt,3.0957495628200133,OUI
tfidf,Brest Bretagne,wiki_047494.txt,9.943032753750286,wiki_057163.txt,9.931522555732531,wiki_020542.txt,6.127543421640757,wiki_115935.txt,4.575852980764684,wiki_054099.txt,4.190978634727884,OUI
tfidf,24 heures du mans,wiki_070642.txt,10.203750886247064,wiki_072503.txt,3.9424572237469566,wiki_066284.txt,3.357321229358504,wiki_017074.txt,3.1929865955933905,wiki_081109.txt,2.223330244706382,OUI
tfidf, date des 24 heures,wiki_066284.txt,4.363632388815897,wiki_070642.txt,4.2449683354763685,wiki_046990.txt,3.450645666881497,wiki_017074.txt,3.2044030475578924,wiki_040461.txt,2.3309641257638996,OUI
tfidf,mayotte,wiki_055790.txt,9.03168944258375,wiki_042504.txt,5.743005792604287,,,,,,,OUI
tfidf,Ile de Mayotte,wiki_055790.txt,10.260017645083785,wiki_042504.txt,6.899164991736767,wiki_044160.txt,3.6764563501781766,wiki_003447.txt,3.6735188708621034,wiki_094672.txt,3.5581002634185515,OUI
tfidf,apollo 9,wiki_043087.txt,6.467876836257885,wiki_061551.txt,5.384697418267208,wiki_081898.txt,4.054971714177219,wiki_062670.txt,2.5091343648959947,wiki_057983.txt,0.9499633501731939,OUI
tfidf,mission apollo NASA,wiki_043087.txt,12.407449831527147,wiki_062670.txt,7.773173322732056,wiki_081898.txt,6.074313808820779,wiki_048052.txt,5.46516809875162,wiki_061551.txt,5.343450594270775,OUI
tfidf,supergirl,wiki_019665.txt,8.138339949897276,,,,,,,,,OUI
tfidf,série supergirl,wiki_019665.txt,9.18909873237042,wiki_114986.txt,3.3652062122521196,wiki_026884.txt,3.3470090411893567,wiki_040239.txt,3.2784854484754296,wiki_032034.txt,3.2719057604288713,OUI
tfidf,vladimir nabokov,wiki_007873.txt,14.627466487509425,wiki_048069.txt,3.458707809372342,wiki_106054.txt,2.2708622822224376,wiki_006306.txt,2.2251346338871794,wiki_031841.txt,2.1627043852647696,OUI
tfidf,qui est Nabokov ?,wiki_007873.txt,9.210291834345869,,,,,,,,,OUI
tfidf,Star Trek,wiki_048513.txt,16.085718296503632,wiki_003813.txt,5.9304597393759755,wiki_106059.txt,5.8143169467262865,wiki_050542.txt,5.552522336757182,wiki_101509.txt,3.703554522220728,OUI
tfidf,serie star trek,wiki_048513.txt,19.124951568229047,wiki_050542.txt,7.24044936410637,wiki_003813.txt,6.93904395108904,wiki_106059.txt,5.812149794647972,wiki_101509.txt,4.797447100908536,OUI
tfidf,patrick balkany,wiki_061802.txt,10.381166135757809,wiki_057452.txt,2.396669761548923,wiki_098126.txt,2.2891343990080166,wiki_099573.txt,2.2543072142900282,wiki_089965.txt,2.1712336288961804,OUI
tfidf,balkany levallois,wiki_061802.txt,11.069939002132259,wiki_074990.txt,2.7339327198430667,wiki_041790.txt,2.610621584236076,wiki_013271.txt,2.608189144246085,,,OUI
tfidf,pommes de terre,wiki_067668.txt,8.745035110482211,wiki_104549.txt,5.053858976270734,wiki_055790.txt,3.3096998942191562,wiki_042977.txt,2.97007816298833,wiki_055144.txt,2.804600955334024,OUI
tfidf,origine pommes de terre,wiki_067668.txt,8.74003971528406,wiki_104549.txt,5.0496071341697295,wiki_069459.txt,3.817455606469074,wiki_043018.txt,3.5583854586981674,wiki_055790.txt,3.3083524649839835,OUI
tfidf,train à vapeur,wiki_028276.txt,6.801293852799717,wiki_039819.txt,4.802613912014259,wiki_067601.txt,3.980965486711879,wiki_012035.txt,3.3362765617687367,wiki_107414.txt,2.415756782152267,OUI
tfidf,locomotives à vapeur,wiki_028276.txt,8.786485176022156,wiki_034516.txt,7.654829395220848,wiki_061329.txt,4.944900394724001,wiki_039819.txt,4.7976634184536255,wiki_107414.txt,2.4129560793969884,OUI
tfidf,bataille de france,wiki_049182.txt,4.104856187742009,wiki_112022.txt,3.9027519946884652,wiki_047808.txt,3.716396861627684,wiki_066109.txt,3.670254504237142,wiki_026343.txt,3.6537962774864607,OUI
tfidf,quelle était la Bataille de France ?,wiki_066109.txt,4.6053983092016795,wiki_059679.txt,4.216570440844072,wiki_049182.txt,4.0794016273374405,wiki_104422.txt,4.0384487929965625,wiki_027575.txt,3.987351816137908,OUI
tfidf,Serbie,wiki_062202.txt,6.40083196786518,wiki_006903.txt,4.4315405657028375,wiki_016534.txt,2.337919761527002,wiki_046703.txt,2.231264309756652,wiki_062625.txt,2.0726987307167413,OUI
tfidf,république serbe,wiki_062202.txt,7.87545892584906,wiki_047643.txt,3.9280519848248963,wiki_005913.txt,3.8763583362607386,wiki_066072.txt,3.6625329643926863,wiki_015670.txt,3.491275261812762,OUI
